,collection_id,image_class,image_id
1247,2,imagenet,778
1248,1,imagenet,779
1249,2,imagenet,779
1250,1,imagenet,780
1251,2,imagenet,780
1252,1,imagenet,781
1253,2,imagenet,781
1254,1,imagenet,782
1255,2,imagenet,782
1256,1,imagenet,783
1257,2,imagenet,783
1258,1,imagenet,784
1259,2,imagenet,784
1260,3,imagenet,785
1261,1,imagenet,786
1262,2,imagenet,786
1263,1,imagenet,787
1264,2,imagenet,787
1265,3,imagenet,788
1266,1,imagenet,789
1267,2,imagenet,789
1268,1,imagenet,790
1269,1,imagenet,791
1270,1,imagenet,792
1271,2,imagenet,792
1272,1,imagenet,793
1273,2,imagenet,793
1274,1,imagenet,794
1275,2,imagenet,794
1276,1,imagenet,795
1277,2,imagenet,795
1278,1,imagenet,796
1279,2,imagenet,796
1280,1,imagenet,797
1281,2,imagenet,797
1282,3,imagenet,798
1283,1,imagenet,799
1284,2,imagenet,799
1285,1,imagenet,800
1286,2,imagenet,800
1287,1,imagenet,801
1288,1,imagenet,802
1289,2,imagenet,802
1290,4,imagenet,803
1291,3,imagenet,804
1292,1,imagenet,805
1293,2,imagenet,805
1294,1,imagenet,806
1295,1,imagenet,807
1296,2,imagenet,807
1297,1,imagenet,808
1298,1,imagenet,809
1299,3,imagenet,810
1300,1,imagenet,811
1301,2,imagenet,811
1302,1,imagenet,812
1303,2,imagenet,812
1304,1,imagenet,813
1305,2,imagenet,813
1306,1,imagenet,815
1307,2,imagenet,815
1308,1,imagenet,816
1309,2,imagenet,816
1310,1,imagenet,817
1311,2,imagenet,817
1312,1,imagenet,818
1313,2,imagenet,818
1314,1,imagenet,819
1315,2,imagenet,819
1316,1,imagenet,820
1317,1,imagenet,821
1318,2,imagenet,821
1319,1,imagenet,822
1320,2,imagenet,822
1321,3,imagenet,823
1322,1,imagenet,824
1323,2,imagenet,824
1324,1,imagenet,825
1325,2,imagenet,825
1326,1,imagenet,826
1327,1,imagenet,827
1328,1,imagenet,828
1329,2,imagenet,828
1330,1,imagenet,829
1331,2,imagenet,829
1332,4,imagenet,830
1333,1,imagenet,831
1334,2,imagenet,831
1335,1,imagenet,832
1336,2,imagenet,832
1337,1,imagenet,833
1338,2,imagenet,833
1339,1,imagenet,834
1340,2,imagenet,834
1341,1,imagenet,836
1342,2,imagenet,836
1343,1,imagenet,837
1344,2,imagenet,837
1345,1,imagenet,838
1346,2,imagenet,838
1347,1,imagenet,839
1348,2,imagenet,839
1349,1,imagenet,840
1350,2,imagenet,840
1351,1,imagenet,841
1352,2,imagenet,841
1353,1,imagenet,842
1354,2,imagenet,842
1355,1,imagenet,843
1356,2,imagenet,843
1357,1,imagenet,844
1358,2,imagenet,844
1359,1,imagenet,845
1360,2,imagenet,845
1361,1,imagenet,846
1362,2,imagenet,846
1363,1,imagenet,847
1364,2,imagenet,847
1365,1,imagenet,848
1366,2,imagenet,848
1367,1,imagenet,849
1368,2,imagenet,849
1369,1,imagenet,850
1370,2,imagenet,850
1371,1,imagenet,851
1372,2,imagenet,851
1373,1,imagenet,852
1374,2,imagenet,852
1375,1,imagenet,853
1376,2,imagenet,853
1377,1,imagenet,854
1378,1,imagenet,855
1379,2,imagenet,855
1380,1,imagenet,857
1381,2,imagenet,857
1382,1,imagenet,858
1383,2,imagenet,858
1384,1,imagenet,860
1385,2,imagenet,860
1386,3,imagenet,861
1387,1,imagenet,862
1388,2,imagenet,862
1389,1,imagenet,863
1390,1,imagenet,864
1391,2,imagenet,864
1392,1,imagenet,865
1393,2,imagenet,865
1394,1,imagenet,866
1395,1,imagenet,867
1396,2,imagenet,867
1397,1,imagenet,868
1398,1,imagenet,869
1399,1,imagenet,870
1400,2,imagenet,870
1401,1,imagenet,871
1402,2,imagenet,871
1403,1,imagenet,872
1404,2,imagenet,872
1405,1,imagenet,873
1406,2,imagenet,873
1407,1,imagenet,874
1408,2,imagenet,874
1409,3,imagenet,875
1410,1,imagenet,876
1411,1,imagenet,877
1412,2,imagenet,877
1413,1,imagenet,878
1414,2,imagenet,878
1415,1,imagenet,879
1416,2,imagenet,879
1417,1,imagenet,880
1418,2,imagenet,880
1419,1,imagenet,881
1420,2,imagenet,881
1421,1,imagenet,882
1422,2,imagenet,882
1423,1,imagenet,883
1424,2,imagenet,883
1425,1,imagenet,884
1426,2,imagenet,884
1427,1,imagenet,885
1428,2,imagenet,885
1429,1,imagenet,886
1430,1,imagenet,887
1431,2,imagenet,887
1432,1,imagenet,888
1433,2,imagenet,888
1434,1,imagenet,889
1435,2,imagenet,889
1436,1,imagenet,890
1437,2,imagenet,890
1438,1,imagenet,891
1439,1,imagenet,892
1440,2,imagenet,892
1441,1,imagenet,893
1442,2,imagenet,893
1443,1,imagenet,894
1444,2,imagenet,894
1445,1,imagenet,895
1446,2,imagenet,895
1447,1,imagenet,896
1448,2,imagenet,896
1449,1,imagenet,897
1450,1,imagenet,898
1451,2,imagenet,898
1452,1,imagenet,899
1453,2,imagenet,899
1454,1,imagenet,900
1455,2,imagenet,900
1456,1,imagenet,902
1457,2,imagenet,902
1458,1,imagenet,903
1459,2,imagenet,903
1460,1,imagenet,904
1461,1,imagenet,905
1462,2,imagenet,905
1463,1,imagenet,906
1464,2,imagenet,906
1465,3,imagenet,907
1466,1,imagenet,908
1467,2,imagenet,908
1468,1,imagenet,909
1469,2,imagenet,909
1470,1,imagenet,910
1471,2,imagenet,910
1472,1,imagenet,911
1473,1,imagenet,912
1474,2,imagenet,912
1475,1,imagenet,913
1476,2,imagenet,913
1477,3,imagenet,914
1478,1,imagenet,915
1479,2,imagenet,915
1480,1,imagenet,916
1481,2,imagenet,916
1482,1,imagenet,917
1483,2,imagenet,917
1484,1,imagenet,918
1485,2,imagenet,918
1486,1,imagenet,919
1487,2,imagenet,919
1488,1,imagenet,920
1489,2,imagenet,920
1490,1,imagenet,921
1491,1,imagenet,922
1492,2,imagenet,922
1493,1,imagenet,923
1494,1,imagenet,924
1495,2,imagenet,924
1496,1,imagenet,925
1497,1,imagenet,926
1498,2,imagenet,926
1499,1,imagenet,928
1500,2,imagenet,928
1501,1,imagenet,929
1502,2,imagenet,929
1503,1,imagenet,930
1504,2,imagenet,930
1505,1,imagenet,931
1506,2,imagenet,931
1507,1,imagenet,932
1508,2,imagenet,932
1509,1,imagenet,934
1510,2,imagenet,934
1511,1,imagenet,935
1512,2,imagenet,935
1513,4,imagenet,936
1514,1,imagenet,938
1515,2,imagenet,938
1516,1,imagenet,939
1517,2,imagenet,939
1518,1,imagenet,940
1519,2,imagenet,940
1520,1,imagenet,941
1521,2,imagenet,941
1522,1,imagenet,942
1523,1,imagenet,943
1524,2,imagenet,943
1525,1,imagenet,944
1526,2,imagenet,944
1527,1,imagenet,945
1528,2,imagenet,945
1529,1,imagenet,947
1530,2,imagenet,947
1531,1,imagenet,948
1532,2,imagenet,948
1533,1,imagenet,949
1534,2,imagenet,949
1535,1,imagenet,950
1536,2,imagenet,950
1537,1,imagenet,952
1538,2,imagenet,952
1539,1,imagenet,953
1540,2,imagenet,953
1541,1,imagenet,954
1542,2,imagenet,954
1543,1,imagenet,955
1544,2,imagenet,955
1545,3,imagenet,956
1546,1,imagenet,957
1547,2,imagenet,957
1548,1,imagenet,958
1549,2,imagenet,958
1550,1,imagenet,960
1551,2,imagenet,960
1552,1,imagenet,961
1553,2,imagenet,961
1554,1,imagenet,962
1555,2,imagenet,962
1556,3,imagenet,963
1557,1,imagenet,964
1558,2,imagenet,964
1559,1,imagenet,965
1560,2,imagenet,965
1561,1,imagenet,966
1562,2,imagenet,966
1563,1,imagenet,967
1564,2,imagenet,967
1565,1,imagenet,968
1566,2,imagenet,968
1567,3,imagenet,969
1568,1,imagenet,970
1569,2,imagenet,970
1570,1,imagenet,971
1571,2,imagenet,971
1572,1,imagenet,973
1573,2,imagenet,973
1574,1,imagenet,974
1575,1,imagenet,975
1576,2,imagenet,975
1577,1,imagenet,976
1578,3,imagenet,977
1579,1,imagenet,978
1580,2,imagenet,978
1581,1,imagenet,979
1582,2,imagenet,979
1583,1,imagenet,980
1584,1,imagenet,981
1585,1,imagenet,982
1586,2,imagenet,982
1587,1,imagenet,983
1588,2,imagenet,983
1589,1,imagenet,984
1590,2,imagenet,984
1591,1,imagenet,985
1592,2,imagenet,985
1593,1,imagenet,986
1594,2,imagenet,986
1595,1,imagenet,987
1596,2,imagenet,987
1597,1,imagenet,988
1598,2,imagenet,988
1599,1,imagenet,989
1600,2,imagenet,989
1601,1,imagenet,990
1602,2,imagenet,990
1603,1,imagenet,991
1604,2,imagenet,991
1605,1,imagenet,992
1606,2,imagenet,992
1607,1,imagenet,994
1608,2,imagenet,994
1609,1,imagenet,996
1610,2,imagenet,996
1611,1,imagenet,1000
1612,2,imagenet,1000
1613,1,imagenet,1001
1614,2,imagenet,1001
1615,1,imagenet,1002
1616,2,imagenet,1002
1617,1,imagenet,1003
1618,2,imagenet,1003
1619,1,imagenet,1004
1620,2,imagenet,1004
1621,1,imagenet,1005
1622,2,imagenet,1005
1623,1,imagenet,1006
1624,2,imagenet,1006
1625,1,imagenet,1007
1626,2,imagenet,1007
1627,1,imagenet,1008
1628,2,imagenet,1008
1629,1,imagenet,1010
1630,2,imagenet,1010
1631,3,imagenet,1011
1632,3,imagenet,1012
1633,1,imagenet,1013
1634,2,imagenet,1013
1635,1,imagenet,1014
1636,1,imagenet,1015
1637,1,imagenet,1016
1638,1,imagenet,1017
1639,2,imagenet,1017
1640,1,imagenet,1018
1641,2,imagenet,1018
1642,1,imagenet,1019
1643,2,imagenet,1019
1644,1,imagenet,1021
1645,2,imagenet,1021
1646,1,imagenet,1022
1647,2,imagenet,1022
1648,1,imagenet,1024
1649,2,imagenet,1024
1650,1,imagenet,1025
1651,2,imagenet,1025
1652,1,imagenet,1026
1653,1,imagenet,1027
1654,2,imagenet,1027
1655,1,imagenet,1029
1656,1,imagenet,1030
1657,2,imagenet,1030
1658,3,imagenet,1031
1659,1,imagenet,1032
1660,1,imagenet,1033
1661,2,imagenet,1033
1662,1,imagenet,1034
1663,3,imagenet,1035
1664,1,imagenet,1036
1665,1,imagenet,1037
1666,1,imagenet,1038
1667,1,imagenet,1039
1668,2,imagenet,1039
1669,1,imagenet,1040
1670,2,imagenet,1040
1671,1,imagenet,1041
1672,2,imagenet,1041
1673,1,imagenet,1042
1674,2,imagenet,1042
1675,1,imagenet,1043
1676,2,imagenet,1043
1677,1,imagenet,1044
1678,2,imagenet,1044
1679,1,imagenet,1045
1680,2,imagenet,1045
1681,1,imagenet,1046
1682,2,imagenet,1046
1683,1,imagenet,1047
1684,2,imagenet,1047
1685,1,imagenet,1049
1686,2,imagenet,1049
1687,1,imagenet,1050
1688,2,imagenet,1050
1689,3,imagenet,1051
1690,1,imagenet,1052
1691,2,imagenet,1052
1692,3,imagenet,1053
1693,1,imagenet,1054
1694,2,imagenet,1054
1695,3,imagenet,1055
1696,1,imagenet,1056
1697,2,imagenet,1056
1698,1,imagenet,1057
1699,2,imagenet,1057
1700,1,imagenet,1058
1701,2,imagenet,1058
1702,1,imagenet,1059
1703,1,imagenet,1060
1704,2,imagenet,1060
1705,1,imagenet,1061
1706,2,imagenet,1061
1707,1,imagenet,1063
1708,2,imagenet,1063
1709,1,imagenet,1065
1710,2,imagenet,1065
1711,1,imagenet,1066
1712,2,imagenet,1066
1713,1,imagenet,1067
1714,2,imagenet,1067
1715,1,imagenet,1068
1716,1,imagenet,1069
1717,2,imagenet,1069
1718,1,imagenet,1071
1719,2,imagenet,1071
1720,1,imagenet,1074
1721,2,imagenet,1074
1722,1,imagenet,1075
1723,2,imagenet,1075
1724,1,imagenet,1076
1725,2,imagenet,1076
1726,1,imagenet,1077
1727,2,imagenet,1077
1728,1,imagenet,1078
1729,2,imagenet,1078
1730,1,imagenet,1079
1731,2,imagenet,1079
1732,1,imagenet,1080
1733,2,imagenet,1080
1734,3,imagenet,1081
1735,1,imagenet,1082
1736,2,imagenet,1082
1737,1,imagenet,1083
1738,2,imagenet,1083
1739,1,imagenet,1084
1740,2,imagenet,1084
1741,1,imagenet,1085
1742,2,imagenet,1085
1743,1,imagenet,1086
1744,2,imagenet,1086
1745,3,imagenet,1087
1746,1,imagenet,1088
1747,2,imagenet,1088
1748,1,imagenet,1089
1749,2,imagenet,1089
1750,1,imagenet,1091
1751,2,imagenet,1091
1752,1,imagenet,1092
1753,2,imagenet,1092
1754,1,imagenet,1094
1755,1,imagenet,1095
1756,2,imagenet,1095
1757,1,imagenet,1096
1758,2,imagenet,1096
1759,1,imagenet,1098
1760,1,imagenet,1099
1761,2,imagenet,1099
1762,1,imagenet,1100
1763,2,imagenet,1100
1764,1,imagenet,1102
1765,2,imagenet,1102
1766,1,imagenet,1103
1767,2,imagenet,1103
1768,1,imagenet,1104
1769,2,imagenet,1104
1770,1,imagenet,1105
1771,2,imagenet,1105
1772,3,imagenet,1106
1773,1,imagenet,1107
1774,2,imagenet,1107
1775,3,imagenet,1108
1776,1,imagenet,1109
1777,2,imagenet,1109
1778,1,imagenet,1110
1779,2,imagenet,1110
1780,1,imagenet,1111
1781,2,imagenet,1111
1782,1,imagenet,1112
1783,2,imagenet,1112
1784,1,imagenet,1114
1785,1,imagenet,1115
1786,2,imagenet,1115
1787,1,imagenet,1116
1788,2,imagenet,1116
1789,1,imagenet,1118
1790,2,imagenet,1118
1791,1,imagenet,1119
1792,2,imagenet,1119
1793,1,imagenet,1120
1794,2,imagenet,1120
1795,1,imagenet,1121
1796,2,imagenet,1121
1797,1,imagenet,1122
1798,2,imagenet,1122
1799,3,imagenet,1123
1800,1,imagenet,1124
1801,2,imagenet,1124
1802,1,imagenet,1125
1803,2,imagenet,1125
1804,1,imagenet,1126
1805,2,imagenet,1126
1806,1,imagenet,1127
1807,2,imagenet,1127
1808,1,imagenet,1129
1809,2,imagenet,1129
1810,1,imagenet,1131
1811,2,imagenet,1131
1812,1,imagenet,1132
1813,2,imagenet,1132
1814,1,imagenet,1133
1815,2,imagenet,1133
1816,1,imagenet,1134
1817,2,imagenet,1134
1818,1,imagenet,1135
1819,2,imagenet,1135
1820,1,imagenet,1136
1821,2,imagenet,1136
1822,1,imagenet,1137
1823,3,imagenet,1138
1824,1,imagenet,1139
1825,2,imagenet,1139
1826,1,imagenet,1140
1827,1,imagenet,1141
1828,2,imagenet,1141
1829,1,imagenet,1142
1830,2,imagenet,1142
1831,3,imagenet,1143
1832,1,imagenet,1144
1833,2,imagenet,1144
1834,3,imagenet,1145
1835,1,imagenet,1146
1836,2,imagenet,1146
1837,1,imagenet,1147
1838,1,imagenet,1148
1839,2,imagenet,1148
1840,1,imagenet,1149
1841,2,imagenet,1149
1842,1,imagenet,1150
1843,2,imagenet,1150
1844,3,imagenet,1151
1845,1,imagenet,1152
1846,2,imagenet,1152
1847,1,imagenet,1153
1848,1,imagenet,1154
1849,2,imagenet,1154
1850,1,imagenet,1155
1851,2,imagenet,1155
1852,1,imagenet,1158
1853,2,imagenet,1158
1854,1,imagenet,1159
1855,2,imagenet,1159
1856,1,imagenet,1161
1857,2,imagenet,1161
1858,3,imagenet,1162
1859,1,imagenet,1163
1860,1,imagenet,1164
1861,3,imagenet,1165
1862,3,imagenet,1166
1863,1,imagenet,1167
1864,2,imagenet,1167
1865,3,imagenet,1168
1866,1,imagenet,1169
1867,2,imagenet,1169
1868,1,imagenet,1170
1869,2,imagenet,1170
1870,1,imagenet,1171
1871,2,imagenet,1171
1872,1,imagenet,1172
1873,2,imagenet,1172
1874,1,imagenet,1173
1875,2,imagenet,1173
1876,1,imagenet,1175
1877,2,imagenet,1175
1878,1,imagenet,1176
1879,2,imagenet,1176
1880,1,imagenet,1177
1881,2,imagenet,1177
1882,1,imagenet,1178
1883,2,imagenet,1178
1884,1,imagenet,1179
1885,2,imagenet,1179
1886,1,imagenet,1180
1887,2,imagenet,1180
1888,1,imagenet,1181
1889,2,imagenet,1181
1890,1,imagenet,1182
1891,2,imagenet,1182
1892,1,imagenet,1183
1893,2,imagenet,1183
1894,1,imagenet,1184
1895,2,imagenet,1184
1896,1,imagenet,1186
1897,2,imagenet,1186
1898,3,imagenet,1187
1899,1,imagenet,1188
1900,3,imagenet,1189
1901,1,imagenet,1190
1902,2,imagenet,1190
1903,1,imagenet,1191
1904,2,imagenet,1191
1905,1,imagenet,1192
1906,2,imagenet,1192
1907,1,imagenet,1193
1908,2,imagenet,1193
1909,1,imagenet,1194
1910,2,imagenet,1194
1911,1,imagenet,1195
1912,1,imagenet,1196
1913,1,imagenet,1197
1914,2,imagenet,1197
1915,1,imagenet,1198
1916,1,imagenet,1200
1917,2,imagenet,1200
1918,4,imagenet,1201
1919,1,imagenet,1202
1920,2,imagenet,1202
1921,3,imagenet,1203
1922,1,imagenet,1204
1923,1,imagenet,1205
1924,2,imagenet,1205
1925,1,imagenet,1206
1926,2,imagenet,1206
1927,1,imagenet,1207
1928,2,imagenet,1207
1929,1,imagenet,1208
1930,1,imagenet,1209
1931,1,imagenet,1210
1932,2,imagenet,1210
1933,1,imagenet,1212
1934,2,imagenet,1212
1935,1,imagenet,1213
1936,2,imagenet,1213
1937,1,imagenet,1214
1938,2,imagenet,1214
1939,1,imagenet,1215
1940,2,imagenet,1215
1941,1,imagenet,1216
1942,2,imagenet,1216
1943,1,imagenet,1218
1944,2,imagenet,1218
1945,1,imagenet,1219
1946,2,imagenet,1219
1947,3,imagenet,1220
1948,1,imagenet,1221
1949,2,imagenet,1221
1950,1,imagenet,1222
1951,2,imagenet,1222
1952,1,imagenet,1223
1953,2,imagenet,1223
1954,1,imagenet,1224
1955,2,imagenet,1224
1956,1,imagenet,1225
1957,2,imagenet,1225
1958,3,imagenet,1226
1959,1,imagenet,1227
1960,2,imagenet,1227
1961,1,imagenet,1228
1962,2,imagenet,1228
1963,1,imagenet,1229
1964,2,imagenet,1229
1965,1,imagenet,1230
1966,1,imagenet,1231
1967,2,imagenet,1231
1968,1,imagenet,1232
1969,2,imagenet,1232
1970,1,imagenet,1233
1971,2,imagenet,1233
1972,1,imagenet,1234
1973,2,imagenet,1234
1974,1,imagenet,1235
1975,2,imagenet,1235
1976,3,imagenet,1236
1977,1,imagenet,1237
1978,2,imagenet,1237
1979,1,imagenet,1238
1980,2,imagenet,1238
1981,1,imagenet,1240
1982,2,imagenet,1240
1983,1,imagenet,1241
1984,2,imagenet,1241
1985,1,imagenet,1242
1986,1,imagenet,1243
1987,2,imagenet,1243
1988,3,imagenet,1244
1989,1,imagenet,1245
1990,2,imagenet,1245
1991,1,imagenet,1246
1992,2,imagenet,1246
1993,3,imagenet,1247
1994,1,imagenet,1248
1995,1,imagenet,1249
1996,2,imagenet,1249
1997,3,imagenet,1250
1998,3,imagenet,1251
1999,1,imagenet,1253
2000,2,imagenet,1253
2001,1,imagenet,1254
2002,1,imagenet,1255
2003,2,imagenet,1255
2004,3,imagenet,1256
2005,1,imagenet,1257
2006,2,imagenet,1257
2007,1,imagenet,1258
2008,1,imagenet,1259
2009,2,imagenet,1259
2010,1,imagenet,1261
2011,2,imagenet,1261
2012,1,imagenet,1262
2013,2,imagenet,1262
2014,1,imagenet,1263
2015,2,imagenet,1263
2016,1,imagenet,1264
2017,1,imagenet,1265
2018,2,imagenet,1265
2019,1,imagenet,1266
2020,3,imagenet,1267
2021,1,imagenet,1268
2022,2,imagenet,1268
2023,1,imagenet,1269
2024,2,imagenet,1269
2025,1,imagenet,1270
2026,2,imagenet,1270
2027,1,imagenet,1271
2028,1,imagenet,1272
2029,2,imagenet,1272
2030,1,imagenet,1273
2031,2,imagenet,1273
2032,1,imagenet,1274
2033,2,imagenet,1274
2034,1,imagenet,1275
2035,3,imagenet,1276
2036,1,imagenet,1277
2037,1,imagenet,1279
2038,2,imagenet,1279
2039,1,imagenet,1281
2040,2,imagenet,1281
2041,3,imagenet,1282
2042,1,imagenet,1283
2043,2,imagenet,1283
2044,1,imagenet,1284
2045,2,imagenet,1284
2046,1,imagenet,1286
2047,1,imagenet,1287
2048,2,imagenet,1287
2049,1,imagenet,1289
2050,2,imagenet,1289
2051,1,imagenet,1290
2052,2,imagenet,1290
2053,1,imagenet,1291
2054,1,imagenet,1292
2055,2,imagenet,1292
2056,1,imagenet,1293
2057,2,imagenet,1293
2058,1,imagenet,1294
2059,2,imagenet,1294
2060,1,imagenet,1295
2061,1,imagenet,1297
2062,2,imagenet,1297
2063,1,imagenet,1298
2064,2,imagenet,1298
2065,1,imagenet,1299
2066,2,imagenet,1299
2067,1,imagenet,1300
2068,2,imagenet,1300
2069,1,imagenet,1301
2070,2,imagenet,1301
2071,1,imagenet,1302
2072,2,imagenet,1302
2073,1,imagenet,1303
2074,2,imagenet,1303
2075,1,imagenet,1304
2076,2,imagenet,1304
2077,1,imagenet,1305
2078,2,imagenet,1305
2079,1,imagenet,1306
2080,2,imagenet,1306
2081,1,imagenet,1307
2082,2,imagenet,1307
2083,1,imagenet,1308
2084,2,imagenet,1308
2085,1,imagenet,1309
2086,2,imagenet,1309
2087,1,imagenet,1310
2088,1,imagenet,1311
2089,2,imagenet,1311
2090,1,imagenet,1312
2091,2,imagenet,1312
2092,1,imagenet,1313
2093,3,imagenet,1314
2094,1,imagenet,1315
2095,2,imagenet,1315
2096,3,imagenet,1316
2097,1,imagenet,1317
2098,1,imagenet,1319
2099,2,imagenet,1319
2100,1,imagenet,1320
2101,2,imagenet,1320
2102,1,imagenet,1321
2103,2,imagenet,1321
2104,1,imagenet,1322
2105,2,imagenet,1322
2106,1,imagenet,1323
2107,2,imagenet,1323
2108,1,imagenet,1324
2109,1,imagenet,1325
2110,2,imagenet,1325
2111,1,imagenet,1326
2112,3,imagenet,1328
2113,1,imagenet,1329
2114,2,imagenet,1329
2115,1,imagenet,1330
2116,2,imagenet,1330
2117,1,imagenet,1331
2118,2,imagenet,1331
2119,1,imagenet,1333
2120,2,imagenet,1333
2121,1,imagenet,1334
2122,2,imagenet,1334
2123,1,imagenet,1335
2124,1,imagenet,1336
2125,1,imagenet,1337
2126,1,imagenet,1338
2127,2,imagenet,1338
2128,1,imagenet,1339
2129,2,imagenet,1339
2130,1,imagenet,1340
2131,1,imagenet,1341
2132,2,imagenet,1341
2133,3,imagenet,1342
2134,1,imagenet,1343
2135,2,imagenet,1343
2136,1,imagenet,1344
2137,2,imagenet,1344
2138,1,imagenet,1345
2139,2,imagenet,1345
2140,1,imagenet,1346
2141,2,imagenet,1346
2142,1,imagenet,1347
2143,2,imagenet,1347
2144,1,imagenet,1348
2145,2,imagenet,1348
2146,1,imagenet,1349
2147,3,imagenet,1350
2148,1,imagenet,1351
2149,2,imagenet,1351
2150,1,imagenet,1353
2151,1,imagenet,1354
2152,2,imagenet,1354
2153,1,imagenet,1355
2154,2,imagenet,1355
2155,1,imagenet,1356
2156,2,imagenet,1356
2157,1,imagenet,1357
2158,1,imagenet,1358
2159,2,imagenet,1358
2160,1,imagenet,1359
2161,2,imagenet,1359
2162,1,imagenet,1360
2163,2,imagenet,1360
2164,3,imagenet,1361
2165,1,imagenet,1362
2166,2,imagenet,1362
2167,1,imagenet,1364
2168,1,imagenet,1365
2169,2,imagenet,1365
2170,3,imagenet,1366
2171,1,imagenet,1367
2172,2,imagenet,1367
2173,1,imagenet,1368
2174,2,imagenet,1368
2175,1,imagenet,1369
2176,2,imagenet,1369
2177,1,imagenet,1371
2178,2,imagenet,1371
2179,1,imagenet,1372
2180,2,imagenet,1372
2181,1,imagenet,1373
2182,2,imagenet,1373
2183,1,imagenet,1374
2184,2,imagenet,1374
2185,1,imagenet,1376
2186,2,imagenet,1376
2187,1,imagenet,1377
2188,2,imagenet,1377
2189,1,imagenet,1378
2190,2,imagenet,1378
2191,1,imagenet,1379
2192,2,imagenet,1379
2193,1,imagenet,1380
2194,2,imagenet,1380
2195,1,imagenet,1381
2196,2,imagenet,1381
2197,1,imagenet,1382
2198,2,imagenet,1382
2199,1,imagenet,1383
2200,2,imagenet,1383
2201,1,imagenet,1384
2202,2,imagenet,1384
2203,1,imagenet,1385
2204,2,imagenet,1385
2205,1,imagenet,1387
2206,2,imagenet,1387
2207,1,imagenet,1388
2208,2,imagenet,1388
2209,1,imagenet,1389
2210,3,imagenet,1390
2211,3,imagenet,1391
2212,1,imagenet,1392
2213,2,imagenet,1392
2214,1,imagenet,1393
2215,3,imagenet,1394
2216,1,imagenet,1395
2217,1,imagenet,1396
2218,2,imagenet,1396
2219,3,imagenet,1397
2220,1,imagenet,1398
2221,1,imagenet,1399
2222,2,imagenet,1399
2223,1,imagenet,1400
2224,2,imagenet,1400
2225,1,imagenet,1401
2226,2,imagenet,1401
2227,1,imagenet,1402
2228,2,imagenet,1402
2229,1,imagenet,1403
2230,2,imagenet,1403
2231,1,imagenet,1404
2232,2,imagenet,1404
2233,1,imagenet,1405
2234,2,imagenet,1405
2235,3,imagenet,1406
2236,1,imagenet,1407
2237,1,imagenet,1408
2238,2,imagenet,1408
2239,1,imagenet,1409
2240,2,imagenet,1409
2241,1,imagenet,1410
2242,2,imagenet,1410
2243,1,imagenet,1411
2244,3,imagenet,1412
2245,1,imagenet,1413
2246,1,imagenet,1414
2247,2,imagenet,1414
2248,1,imagenet,1415
2249,1,imagenet,1416
2250,2,imagenet,1416
2251,1,imagenet,1417
2252,1,imagenet,1418
2253,2,imagenet,1418
2254,3,imagenet,1419
2255,1,imagenet,1420
2256,2,imagenet,1420
2257,1,imagenet,1421
2258,1,imagenet,1422
2259,2,imagenet,1422
2260,1,imagenet,1423
2261,2,imagenet,1423
2262,3,imagenet,1424
2263,3,imagenet,1425
2264,1,imagenet,1426
2265,2,imagenet,1426
2266,1,imagenet,1427
2267,2,imagenet,1427
2268,1,imagenet,1428
2269,2,imagenet,1428
2270,1,imagenet,1429
2271,1,imagenet,1430
2272,2,imagenet,1430
2273,1,imagenet,1431
2274,2,imagenet,1431
2275,3,imagenet,1432
2276,1,imagenet,1433
2277,2,imagenet,1433
2278,1,imagenet,1434
